Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Month Name,Cost
7/7/2022,Camera,Electronics,North,6,4410,893.27,July,3516.73
7/14/2024,Keyboard,Accessories,West,8,8272,2391.88,July,5880.12
9/27/2022,Smartwatch,Electronics,West,6,5712,638.29,September,5073.71
4/20/2024,Smartwatch,Electronics,North,6,1524,178.36,April,1345.64
5/24/2024,Keyboard,Accessories,North,8,5160,1057.41,May,4102.59
12/29/2024,Mouse,Accessories,East,4,2956,451.6,December,2504.4
5/7/2023,Smartphone,Electronics,West,8,7944,2257.73,May,5686.27
9/10/2024,Camera,Electronics,North,5,1815,535.22,September,1279.78
3/21/2023,Headphones,Accessories,North,3,2706,546.97,March,2159.03
5/5/2023,Laptop,Electronics,North,2,1356,144.18,May,1211.82
7/27/2023,Printer,Office,South,6,6384,1189.19,July,5194.81
6/13/2023,Smartwatch,Electronics,South,9,4248,964.12,June,3283.88
5/2/2024,Monitor,Accessories,North,6,3954,676.82,May,3277.18
4/21/2024,Smartphone,Electronics,South,6,7110,739.6,April,6370.4
7/25/2023,Headphones,Accessories,South,7,8113,995.03,July,7117.97
1/26/2023,Headphones,Accessories,North,3,1830,183.62,January,1646.38
1/11/2023,Keyboard,Accessories,West,4,3732,671.19,January,3060.81
9/27/2024,Mouse,Accessories,West,6,4062,1087.17,September,2974.83
12/3/2024,Smartwatch,Electronics,North,1,496,93.31,December,402.69
8/24/2023,Smartwatch,Electronics,East,4,1104,84.31,August,1019.69
5/19/2023,Smartphone,Electronics,West,3,2274,662,May,1612
6/13/2022,Smartwatch,Electronics,North,8,4456,1106.04,June,3349.96
8/26/2022,Mouse,Accessories,West,8,4928,1038.18,August,3889.82
1/22/2023,Smartphone,Electronics,North,4,1740,224.79,January,1515.21
8/8/2022,Headphones,Accessories,North,2,178,31.46,August,146.54
11/19/2023,Printer,Office,East,8,5296,1234.81,November,4061.19
6/28/2023,Mouse,Accessories,North,4,4156,847.09,June,3308.91
10/9/2024,Printer,Office,North,1,624,106.92,October,517.08
9/4/2022,Smartphone,Electronics,West,4,3892,1052.72,September,2839.28
7/18/2024,Mouse,Accessories,South,9,1620,294.6,July,1325.4
9/22/2022,Mouse,Accessories,West,3,2250,301.97,September,1948.03
7/31/2024,Monitor,Accessories,West,2,1390,316.31,July,1073.69
4/21/2023,Camera,Electronics,South,5,5155,1325.16,April,3829.84
7/9/2022,Smartwatch,Electronics,North,5,1025,262.91,July,762.09
7/31/2024,Mouse,Accessories,South,3,1785,244.52,July,1540.48
9/30/2022,Smartwatch,Electronics,North,9,2952,605.85,September,2346.15
12/25/2024,Headphones,Accessories,East,1,773,181.52,December,591.48
3/30/2023,Tablet,Electronics,North,8,1640,361.48,March,1278.52
10/2/2023,Keyboard,Accessories,East,1,1017,69.33,October,947.67
5/23/2022,Headphones,Accessories,East,4,1964,349.91,May,1614.09
4/5/2023,Mouse,Accessories,North,3,2994,638.59,April,2355.41
10/8/2023,Printer,Office,East,9,8046,2210.33,October,5835.67
5/22/2022,Printer,Office,West,2,1874,271.5,May,1602.5
8/19/2023,Mouse,Accessories,North,8,6008,871.76,August,5136.24
9/6/2023,Camera,Electronics,East,8,7240,411.19,September,6828.81
6/17/2024,Monitor,Accessories,South,9,1188,348.31,June,839.69
12/22/2024,Headphones,Accessories,North,9,2997,163.34,December,2833.66
2/2/2023,Printer,Office,West,9,7524,2017.85,February,5506.15
10/13/2022,Monitor,Accessories,North,5,3625,268.73,October,3356.27
3/31/2024,Laptop,Electronics,East,8,6952,871.2,March,6080.8
5/29/2023,Camera,Electronics,North,9,1053,283.58,May,769.42
12/21/2024,Monitor,Accessories,North,9,6696,1224.22,December,5471.78
10/9/2024,Headphones,Accessories,North,2,1420,93.59,October,1326.41
12/29/2023,Camera,Electronics,West,9,9972,2566.01,December,7405.99
11/28/2022,Laptop,Electronics,South,8,3136,494.26,November,2641.74
2/10/2023,Camera,Electronics,West,3,225,20.52,February,204.48
5/12/2022,Mouse,Accessories,East,3,1662,375.04,May,1286.96
5/3/2024,Printer,Office,West,4,500,85.96,May,414.04
8/2/2022,Smartphone,Electronics,North,8,3168,747.33,August,2420.67
12/31/2023,Smartphone,Electronics,East,1,622,104.57,December,517.43
4/3/2022,Tablet,Electronics,North,3,1233,361.12,April,871.88
1/19/2024,Laptop,Electronics,West,3,573,116.14,January,456.86
2/18/2022,Tablet,Electronics,South,1,702,129.34,February,572.66
5/14/2024,Laptop,Electronics,South,8,4832,1261.06,May,3570.94
1/17/2023,Printer,Office,North,5,3765,670.8,January,3094.2
5/5/2024,Camera,Electronics,North,8,6928,1415.16,May,5512.84
2/1/2023,Headphones,Accessories,West,7,1624,436.13,February,1187.87
4/1/2023,Headphones,Accessories,North,1,68,10.39,April,57.61
6/4/2023,Mouse,Accessories,North,1,651,187.99,June,463.01
9/16/2024,Printer,Office,North,7,6293,718.49,September,5574.51
2/16/2023,Keyboard,Accessories,West,2,1068,85.71,February,982.29
10/17/2023,Keyboard,Accessories,North,1,381,26.69,October,354.31
7/21/2022,Printer,Office,South,2,2016,426.43,July,1589.57
2/10/2024,Headphones,Accessories,West,2,1224,340.67,February,883.33
10/23/2022,Monitor,Accessories,South,5,2180,400.01,October,1779.99
9/12/2024,Laptop,Electronics,North,9,2853,353.09,September,2499.91
10/4/2022,Mouse,Accessories,South,1,272,45.33,October,226.67
3/14/2022,Smartphone,Electronics,North,4,2640,183.23,March,2456.77
4/26/2024,Monitor,Accessories,North,2,488,129.02,April,358.98
11/10/2023,Printer,Office,South,8,9184,1795.93,November,7388.07
4/12/2024,Tablet,Electronics,North,5,280,23.98,April,256.02
10/3/2024,Keyboard,Accessories,East,3,2889,604.45,October,2284.55
7/18/2024,Laptop,Electronics,West,1,625,125.9,July,499.1
4/16/2024,Keyboard,Accessories,South,8,7056,538.48,April,6517.52
7/11/2023,Tablet,Electronics,West,8,3936,720.2,July,3215.8
9/19/2022,Smartwatch,Electronics,East,6,2472,363.38,September,2108.62
6/19/2022,Mouse,Accessories,West,5,855,67.57,June,787.43
2/25/2024,Mouse,Accessories,West,3,3480,560.39,February,2919.61
3/7/2023,Camera,Electronics,South,1,846,103.3,March,742.7
3/9/2022,Keyboard,Accessories,North,1,158,46.24,March,111.76
12/31/2022,Mouse,Accessories,South,9,3186,583.24,December,2602.76
2/1/2024,Mouse,Accessories,North,7,6972,969.43,February,6002.57
4/15/2024,Mouse,Accessories,East,5,1745,449.64,April,1295.36
5/15/2024,Laptop,Electronics,East,8,4256,372.95,May,3883.05
4/14/2022,Keyboard,Accessories,South,3,1674,499.63,April,1174.37
9/25/2024,Camera,Electronics,North,8,6488,1072.86,September,5415.14
3/5/2022,Tablet,Electronics,East,5,3530,803.86,March,2726.14
9/3/2022,Mouse,Accessories,North,2,632,87.45,September,544.55
11/9/2024,Monitor,Accessories,North,7,3675,236.8,November,3438.2
9/12/2023,Smartwatch,Electronics,West,6,5592,926.42,September,4665.58
2/11/2023,Keyboard,Accessories,East,6,6432,807.94,February,5624.06
8/27/2023,Camera,Electronics,East,3,3069,503.3,August,2565.7
5/26/2023,Keyboard,Accessories,North,7,2898,490.11,May,2407.89
5/30/2024,Tablet,Electronics,North,4,3960,632.76,May,3327.24
7/31/2024,Tablet,Electronics,South,3,1476,85.16,July,1390.84
11/14/2023,Printer,Office,East,2,1058,298.69,November,759.31
11/27/2023,Monitor,Accessories,South,5,1215,162.02,November,1052.98
3/4/2024,Camera,Electronics,North,3,204,20.43,March,183.57
12/24/2024,Tablet,Electronics,West,7,4137,221.66,December,3915.34
5/21/2022,Camera,Electronics,West,5,250,16.81,May,233.19
9/14/2022,Tablet,Electronics,West,5,1185,254.34,September,930.66
3/12/2024,Headphones,Accessories,South,2,1504,108.52,March,1395.48
6/28/2024,Keyboard,Accessories,West,6,6888,945.07,June,5942.93
12/25/2024,Smartphone,Electronics,West,3,3588,958.84,December,2629.16
11/18/2022,Laptop,Electronics,South,7,1477,367.22,November,1109.78
10/22/2022,Smartwatch,Electronics,East,8,1280,131.56,October,1148.44
11/16/2024,Tablet,Electronics,South,7,7161,630.76,November,6530.24
3/13/2023,Printer,Office,North,5,1850,346.4,March,1503.6
12/27/2023,Mouse,Accessories,East,3,3378,520.31,December,2857.69
10/30/2024,Laptop,Electronics,West,7,7672,2046.38,October,5625.62
11/3/2024,Tablet,Electronics,South,6,4254,938.66,November,3315.34
11/19/2024,Keyboard,Accessories,East,5,2285,279.9,November,2005.1
4/29/2024,Keyboard,Accessories,West,7,5775,680.6,April,5094.4
10/21/2022,Smartphone,Electronics,North,9,9360,910.35,October,8449.65
1/25/2023,Printer,Office,North,8,6936,1156.52,January,5779.48
5/17/2022,Camera,Electronics,East,9,5634,464.71,May,5169.29
3/29/2024,Smartphone,Electronics,North,4,2644,731.86,March,1912.14
11/22/2023,Headphones,Accessories,North,1,247,35.65,November,211.35
9/24/2023,Laptop,Electronics,East,7,1869,357.27,September,1511.73
7/17/2024,Smartwatch,Electronics,West,7,1988,430.59,July,1557.41
6/17/2023,Laptop,Electronics,West,4,1920,549.11,June,1370.89
5/20/2024,Headphones,Accessories,West,3,2577,196.37,May,2380.63
6/10/2024,Camera,Electronics,East,3,828,117.95,June,710.05
1/31/2022,Camera,Electronics,South,2,1580,403.76,January,1176.24
9/13/2023,Camera,Electronics,East,9,9009,1909.26,September,7099.74
10/1/2022,Smartphone,Electronics,East,9,7425,1580.86,October,5844.14
12/24/2024,Monitor,Accessories,West,5,2945,672.35,December,2272.65
7/19/2023,Mouse,Accessories,West,3,294,22.9,July,271.1
5/17/2024,Mouse,Accessories,South,5,5875,789.23,May,5085.77
1/17/2022,Smartwatch,Electronics,West,3,1308,197.6,January,1110.4
1/10/2024,Monitor,Accessories,South,4,2360,391.82,January,1968.18
4/10/2023,Smartwatch,Electronics,West,6,1008,245.45,April,762.55
10/27/2023,Smartwatch,Electronics,North,6,1344,338.4,October,1005.6
1/12/2022,Printer,Office,West,7,5635,1185.97,January,4449.03
9/15/2023,Mouse,Accessories,East,4,4088,1200.03,September,2887.97
12/4/2024,Camera,Electronics,South,8,2192,441.77,December,1750.23
6/6/2022,Keyboard,Accessories,South,8,1952,444.15,June,1507.85
1/28/2023,Smartphone,Electronics,East,7,3955,1144.76,January,2810.24
6/24/2023,Mouse,Accessories,South,8,5256,1118.16,June,4137.84
12/28/2022,Camera,Electronics,North,1,1163,115.09,December,1047.91
9/24/2022,Smartwatch,Electronics,North,9,5004,973.65,September,4030.35
5/6/2023,Mouse,Accessories,North,8,9128,1342.19,May,7785.81
7/13/2023,Laptop,Electronics,East,4,4700,576.34,July,4123.66
1/5/2022,Camera,Electronics,West,2,1686,146.39,January,1539.61
8/3/2024,Keyboard,Accessories,South,9,4572,279.54,August,4292.46
8/21/2023,Smartphone,Electronics,South,5,2510,515.12,August,1994.88
6/4/2023,Smartphone,Electronics,West,3,3117,829.09,June,2287.91
5/12/2024,Laptop,Electronics,West,1,380,94.35,May,285.65
7/14/2023,Monitor,Accessories,West,9,2889,604.19,July,2284.81
11/8/2024,Smartwatch,Electronics,East,9,3654,581.9,November,3072.1
9/12/2023,Printer,Office,East,6,5610,298.77,September,5311.23
4/27/2024,Smartphone,Electronics,South,1,668,99.4,April,568.6
1/8/2022,Smartphone,Electronics,South,7,3983,360.13,January,3622.87
1/24/2024,Keyboard,Accessories,South,1,1112,272.81,January,839.19
6/20/2022,Monitor,Accessories,North,9,4230,221.06,June,4008.94
8/1/2024,Tablet,Electronics,East,8,2968,530.3,August,2437.7
1/10/2022,Monitor,Accessories,West,5,4690,706.74,January,3983.26
5/9/2022,Camera,Electronics,West,6,4296,1240.31,May,3055.69
12/19/2023,Camera,Electronics,North,7,7203,523.52,December,6679.48
11/20/2022,Smartphone,Electronics,North,4,3640,695.31,November,2944.69
11/11/2022,Smartphone,Electronics,East,1,1131,304.62,November,826.38
1/3/2024,Camera,Electronics,West,9,3627,797.53,January,2829.47
8/11/2023,Mouse,Accessories,South,8,7968,1249.98,August,6718.02
11/23/2022,Headphones,Accessories,South,3,3546,490.28,November,3055.72
3/1/2024,Tablet,Electronics,South,5,2270,546.56,March,1723.44
7/7/2023,Keyboard,Accessories,West,2,1354,136.91,July,1217.09
4/20/2023,Headphones,Accessories,West,7,6811,1423.57,April,5387.43
2/9/2022,Smartwatch,Electronics,East,3,1410,232.65,February,1177.35
10/17/2022,Keyboard,Accessories,North,2,1170,249.99,October,920.01
8/4/2023,Laptop,Electronics,East,7,4739,740.74,August,3998.26
12/1/2023,Mouse,Accessories,South,9,7866,1554.38,December,6311.62
7/31/2022,Monitor,Accessories,East,5,3645,388.31,July,3256.69
2/24/2023,Headphones,Accessories,East,6,5358,568.34,February,4789.66
5/18/2024,Camera,Electronics,North,5,1775,486.37,May,1288.63
5/19/2023,Headphones,Accessories,South,9,4905,1351.25,May,3553.75
9/29/2022,Mouse,Accessories,East,6,4260,372.33,September,3887.67
9/3/2024,Printer,Office,East,2,1632,292.78,September,1339.22
3/12/2023,Smartwatch,Electronics,East,6,3324,466.78,March,2857.22
7/17/2023,Camera,Electronics,West,5,4590,347.14,July,4242.86
4/14/2022,Laptop,Electronics,East,9,8496,2182.42,April,6313.58
6/16/2022,Printer,Office,North,6,6444,518.79,June,5925.21
3/14/2022,Camera,Electronics,North,1,812,51.13,March,760.87
7/15/2023,Monitor,Accessories,West,6,1764,465.93,July,1298.07
5/13/2024,Printer,Office,West,1,1012,172.67,May,839.33
5/3/2023,Keyboard,Accessories,South,2,836,47.07,May,788.93
12/29/2023,Smartwatch,Electronics,East,1,723,115.26,December,607.74
12/5/2022,Headphones,Accessories,North,6,5628,1033.15,December,4594.85
9/26/2024,Laptop,Electronics,North,5,1660,283.14,September,1376.86
3/28/2023,Headphones,Accessories,West,3,2295,244.83,March,2050.17
4/19/2024,Printer,Office,East,2,2190,477.8,April,1712.2
10/11/2024,Tablet,Electronics,East,7,3500,919.35,October,2580.65
4/23/2022,Headphones,Accessories,West,2,1098,239.92,April,858.08
6/1/2023,Mouse,Accessories,North,5,945,194.03,June,750.97
2/19/2022,Mouse,Accessories,West,6,5622,1382.67,February,4239.33
7/13/2023,Camera,Electronics,East,3,2325,309.49,July,2015.51
8/3/2022,Keyboard,Accessories,South,1,1157,252.08,August,904.92
1/30/2024,Printer,Office,West,3,531,126.24,January,404.76
7/23/2023,Tablet,Electronics,West,2,1760,278.09,July,1481.91
11/12/2023,Smartwatch,Electronics,North,1,371,108.58,November,262.42
10/15/2024,Smartphone,Electronics,East,4,1896,191.7,October,1704.3
8/9/2023,Smartwatch,Electronics,South,2,514,106.75,August,407.25
8/18/2022,Monitor,Accessories,West,7,1876,129.25,August,1746.75
8/19/2023,Camera,Electronics,East,6,1182,236.12,August,945.88
3/14/2022,Smartphone,Electronics,North,5,4255,961.41,March,3293.59
9/15/2022,Monitor,Accessories,North,9,1341,150.7,September,1190.3
9/23/2022,Keyboard,Accessories,North,1,644,49.25,September,594.75
5/17/2024,Monitor,Accessories,South,3,1827,94.4,May,1732.6
10/27/2024,Camera,Electronics,North,1,930,136.16,October,793.84
2/15/2022,Camera,Electronics,South,4,528,152.8,February,375.2
2/23/2022,Monitor,Accessories,South,6,4236,739.22,February,3496.78
1/14/2023,Headphones,Accessories,North,4,1664,190.82,January,1473.18
1/12/2023,Smartwatch,Electronics,North,3,2727,554.46,January,2172.54
2/8/2022,Smartwatch,Electronics,North,2,522,52.73,February,469.27
12/6/2024,Mouse,Accessories,West,7,8288,1945.03,December,6342.97
3/12/2024,Laptop,Electronics,West,9,1062,73.58,March,988.42
10/1/2023,Smartphone,Electronics,East,3,1140,226.52,October,913.48
4/12/2024,Keyboard,Accessories,East,8,3488,712.24,April,2775.76
12/22/2023,Tablet,Electronics,North,8,5920,1436.7,December,4483.3
3/6/2024,Monitor,Accessories,North,9,3096,362.89,March,2733.11
5/2/2024,Monitor,Accessories,South,5,3490,205.04,May,3284.96
4/2/2022,Smartwatch,Electronics,South,6,4374,702.62,April,3671.38
2/11/2024,Smartphone,Electronics,South,6,3366,541.86,February,2824.14
4/2/2024,Printer,Office,East,6,822,231.62,April,590.38
11/27/2024,Monitor,Accessories,North,2,340,39.12,November,300.88
8/30/2022,Mouse,Accessories,East,1,763,217.94,August,545.06
7/15/2022,Headphones,Accessories,West,4,3408,856.98,July,2551.02
2/21/2022,Tablet,Electronics,West,7,2282,537.71,February,1744.29
9/14/2023,Camera,Electronics,South,7,4151,1047.43,September,3103.57
4/8/2024,Laptop,Electronics,North,7,6279,1689.55,April,4589.45
10/24/2023,Monitor,Accessories,North,3,474,83.32,October,390.68
4/16/2023,Monitor,Accessories,West,5,680,176.44,April,503.56
10/15/2023,Headphones,Accessories,West,9,8496,1721.6,October,6774.4
8/20/2023,Keyboard,Accessories,South,7,7826,714.68,August,7111.32
10/24/2023,Mouse,Accessories,South,6,4014,717.44,October,3296.56
7/26/2024,Laptop,Electronics,East,1,687,62.82,July,624.18
10/31/2024,Smartwatch,Electronics,South,3,2943,234.27,October,2708.73
4/28/2022,Printer,Office,East,7,5649,660.37,April,4988.63
8/15/2024,Tablet,Electronics,North,8,3296,623.67,August,2672.33
9/28/2024,Headphones,Accessories,North,3,1137,173.92,September,963.08
7/18/2024,Smartphone,Electronics,North,2,380,101.7,July,278.3
10/22/2022,Laptop,Electronics,West,5,4405,1247.86,October,3157.14
11/1/2022,Tablet,Electronics,East,1,120,9.43,November,110.57
6/13/2023,Printer,Office,East,1,1176,182.07,June,993.93
2/20/2023,Camera,Electronics,South,3,1770,366.58,February,1403.42
5/20/2023,Camera,Electronics,South,6,4302,965.02,May,3336.98
12/19/2023,Camera,Electronics,North,3,2988,362.68,December,2625.32
6/17/2024,Headphones,Accessories,East,3,3033,458.41,June,2574.59
7/14/2023,Mouse,Accessories,South,9,6363,1752.65,July,4610.35
7/4/2022,Tablet,Electronics,West,6,3402,501.29,July,2900.71
3/23/2022,Keyboard,Accessories,South,4,3496,1032.81,March,2463.19
11/19/2022,Monitor,Accessories,East,4,1080,204.95,November,875.05
2/28/2022,Headphones,Accessories,East,6,1530,218.99,February,1311.01
9/11/2023,Keyboard,Accessories,West,4,3568,764.2,September,2803.8
11/13/2022,Smartphone,Electronics,West,1,954,48.97,November,905.03
3/17/2024,Camera,Electronics,West,4,1196,223.66,March,972.34
2/13/2022,Smartwatch,Electronics,North,4,2136,217.47,February,1918.53
7/13/2024,Printer,Office,South,9,8496,2316.03,July,6179.97
5/7/2024,Laptop,Electronics,West,7,7280,1450.82,May,5829.18
9/24/2022,Smartwatch,Electronics,South,5,4935,625.39,September,4309.61
8/12/2024,Tablet,Electronics,South,8,9056,872.48,August,8183.52
1/6/2023,Smartwatch,Electronics,South,1,563,46.96,January,516.04
3/3/2022,Printer,Office,South,2,1570,247.7,March,1322.3
3/2/2022,Camera,Electronics,North,3,2181,517.02,March,1663.98
9/25/2024,Mouse,Accessories,North,4,3808,442.33,September,3365.67
12/6/2022,Keyboard,Accessories,West,7,6552,635.09,December,5916.91
6/18/2023,Laptop,Electronics,South,8,6544,1086.29,June,5457.71
11/21/2023,Mouse,Accessories,West,3,2631,157.19,November,2473.81
3/31/2023,Monitor,Accessories,West,9,945,94.75,March,850.25
6/11/2024,Monitor,Accessories,West,2,760,192.42,June,567.58
4/25/2023,Monitor,Accessories,North,4,1392,394.48,April,997.52
12/17/2022,Smartwatch,Electronics,East,3,1242,206.74,December,1035.26
7/5/2024,Laptop,Electronics,East,3,3183,868.73,July,2314.27
4/7/2023,Monitor,Accessories,West,5,4260,229.77,April,4030.23
7/26/2022,Smartphone,Electronics,West,1,1041,132.46,July,908.54
5/18/2022,Smartwatch,Electronics,East,3,1692,348.81,May,1343.19
3/15/2022,Camera,Electronics,North,4,1728,403.06,March,1324.94
10/13/2023,Camera,Electronics,South,4,4484,893.27,October,3590.73
6/19/2024,Smartphone,Electronics,East,7,4123,750.05,June,3372.95
11/3/2024,Mouse,Accessories,East,2,2372,392.07,November,1979.93
4/16/2023,Smartphone,Electronics,East,7,5201,745.2,April,4455.8
9/27/2024,Mouse,Accessories,South,5,3100,695.28,September,2404.72
